session_id,vehicle_number,vehicle_type,slot_number,entry_time,exit_time,duration_minutes,status,hour,minute,day_of_week,is_weekend,is_morning_rush,is_lunch,is_evening_rush,month,day,vehicle_type_num
208,UP80PS1750,bike,B6,2024-01-04 08:34:30,2024-01-04 13:10:30,276,completed,8,34,3,0,1,0,0,1,4,1
209,UP80SS2052,car,C6,2024-01-04 08:19:54,2024-01-04 15:25:54,426,completed,8,19,3,0,1,0,0,1,4,0
210,UP80KB6155,car,C7,2024-01-04 09:26:35,2024-01-04 14:46:35,320,completed,9,26,3,0,1,0,0,1,4,0
211,UP80PT9928,car,C8,2024-01-04 09:15:16,2024-01-04 16:57:16,462,completed,9,15,3,0,1,0,0,1,4,0
212,UP80BF5345,bike,B7,2024-01-04 09:05:34,2024-01-04 12:10:34,185,completed,9,5,3,0,1,0,0,1,4,1
213,UP80ZU9317,car,C9,2024-01-04 09:03:17,2024-01-04 13:25:17,262,completed,9,3,3,0,1,0,0,1,4,0
214,UP80DV5978,car,C10,2024-01-04 09:12:51,2024-01-04 13:58:51,286,completed,9,12,3,0,1,0,0,1,4,0
215,UP80BH6925,bike,B8,2024-01-04 10:42:35,2024-01-04 12:12:35,90,completed,10,42,3,0,0,0,0,1,4,1
216,UP80NZ7201,car,C11,2024-01-04 10:58:00,2024-01-04 12:31:00,93,completed,10,58,3,0,0,0,0,1,4,0
217,UP80EB1043,car,C12,2024-01-04 11:47:07,2024-01-04 13:17:07,90,completed,11,47,3,0,0,0,0,1,4,0
218,UP80RU2307,car,C11,2024-01-04 12:38:45,2024-01-04 13:39:45,61,completed,12,38,3,0,0,1,0,1,4,0
219,UP80RG6491,bike,B1,2024-01-04 12:35:20,2024-01-04 12:58:20,23,completed,12,35,3,0,0,1,0,1,4,1
220,UP80VL2040,car,C13,2024-01-04 12:19:16,2024-01-04 13:25:16,66,completed,12,19,3,0,0,1,0,1,4,0
221,UP80BR1878,car,C14,2024-01-04 12:29:06,2024-01-04 12:51:06,22,completed,12,29,3,0,0,1,0,1,4,0
222,UP80DD9830,car,C14,2024-01-04 12:58:13,2024-01-04 14:05:13,67,completed,12,58,3,0,0,1,0,1,4,0
223,UP80HQ8025,car,C15,2024-01-04 12:02:36,2024-01-04 13:11:36,69,completed,12,2,3,0,0,1,0,1,4,0
224,UP80DD9830,car,C1,2024-01-04 13:59:37,2024-01-04 15:11:37,72,completed,13,59,3,0,0,1,0,1,4,0
225,UP80PS1750,bike,B1,2024-01-04 13:18:09,2024-01-04 13:42:09,24,completed,13,18,3,0,0,1,0,1,4,1
226,UP80DK4598,car,C2,2024-01-04 13:31:35,2024-01-04 14:56:35,85,completed,13,31,3,0,0,1,0,1,4,0
227,UP80DV5978,car,C9,2024-01-04 13:16:48,2024-01-04 14:01:48,45,completed,13,16,3,0,0,1,0,1,4,0
228,UP80LQ9565,car,C10,2024-01-04 13:10:46,2024-01-04 13:51:46,41,completed,13,10,3,0,0,1,0,1,4,0
229,UP80QV8527,car,C11,2024-01-04 13:08:46,2024-01-04 14:29:46,81,completed,13,8,3,0,0,1,0,1,4,0
230,UP80FN1434,bike,B2,2024-01-04 13:41:03,2024-01-04 14:16:03,35,completed,13,41,3,0,0,1,0,1,4,1
231,UP80RA5506,car,C10,2024-01-04 13:52:42,2024-01-04 14:19:42,27,completed,13,52,3,0,0,1,0,1,4,0
232,UP80YY1009,car,C5,2024-01-04 14:14:04,2024-01-04 16:54:04,160,completed,14,14,3,0,0,0,0,1,4,0
233,UP80QA2535,bike,B1,2024-01-04 14:13:32,2024-01-04 15:00:32,47,completed,14,13,3,0,0,0,0,1,4,1
234,UP80VL2040,car,C1,2024-01-04 15:39:58,2024-01-04 16:58:58,79,completed,15,39,3,0,0,0,0,1,4,0
235,UP80DD9830,car,C2,2024-01-04 15:01:00,2024-01-04 17:49:00,168,completed,15,1,3,0,0,0,0,1,4,0
236,UP80YX6038,car,C3,2024-01-04 15:17:34,2024-01-04 17:20:34,123,completed,15,17,3,0,0,0,0,1,4,0
237,UP80GQ7543,car,C4,2024-01-04 15:32:52,2024-01-04 18:02:52,150,completed,15,32,3,0,0,0,0,1,4,0
238,UP80FU2674,car,C6,2024-01-04 16:06:58,2024-01-04 16:43:58,37,completed,16,6,3,0,0,0,0,1,4,0
239,UP80WW7227,car,C7,2024-01-04 16:15:12,2024-01-04 18:27:12,132,completed,16,15,3,0,0,0,0,1,4,0
240,UP80FM8517,bike,B1,2024-01-04 16:25:05,2024-01-04 17:21:05,56,completed,16,25,3,0,0,0,0,1,4,1
241,UP80PS1750,bike,B1,2024-01-04 17:29:36,2024-01-04 18:29:36,60,completed,17,29,3,0,0,0,1,1,4,1
242,UP80RM1282,bike,B2,2024-01-04 17:05:41,2024-01-04 19:04:41,119,completed,17,5,3,0,0,0,1,1,4,1
243,UP80KB6155,car,C1,2024-01-04 17:48:02,2024-01-04 18:53:02,65,completed,17,48,3,0,0,0,1,1,4,0
244,UP80JK1887,car,C3,2024-01-04 17:40:00,2024-01-04 19:33:00,113,completed,17,40,3,0,0,0,1,1,4,0
245,UP80DK4598,car,C5,2024-01-04 17:31:54,2024-01-04 18:06:54,35,completed,17,31,3,0,0,0,1,1,4,0
246,UP80SX2424,car,C6,2024-01-04 17:06:57,2024-01-04 18:12:57,66,completed,17,6,3,0,0,0,1,1,4,0
247,UP80AN5494,bike,B3,2024-01-04 18:14:13,2024-01-04 19:50:13,96,completed,18,14,3,0,0,0,1,1,4,1
248,UP80GR6977,car,C2,2024-01-04 18:02:59,2024-01-04 19:09:59,67,completed,18,2,3,0,0,0,1,1,4,0
249,UP80SX2424,car,C1,2024-01-04 18:57:34,2024-01-04 20:52:34,115,completed,18,57,3,0,0,0,1,1,4,0
250,UP80FM8517,bike,B1,2024-01-04 18:01:13,2024-01-04 20:00:13,119,completed,18,1,3,0,0,0,1,1,4,1
251,UP80CL8433,car,C4,2024-01-04 18:59:04,2024-01-04 20:32:04,93,completed,18,59,3,0,0,0,1,1,4,0
252,UP80CX4114,bike,B4,2024-01-04 18:24:43,2024-01-04 20:26:43,122,completed,18,24,3,0,0,0,1,1,4,1
253,UP80HJ5952,bike,B5,2024-01-04 18:24:48,2024-01-04 19:34:48,70,completed,18,24,3,0,0,0,1,1,4,1
254,UP80PS1750,bike,B6,2024-01-04 18:22:03,2024-01-04 19:07:03,45,completed,18,22,3,0,0,0,1,1,4,1
255,UP80XW5889,car,C2,2024-01-04 19:53:04,2024-01-04 21:51:04,118,completed,19,53,3,0,0,0,1,1,4,0
256,UP80GR6977,car,C3,2024-01-04 19:49:20,2024-01-04 21:10:20,81,completed,19,49,3,0,0,0,1,1,4,0
257,UP80SW1916,bike,B2,2024-01-04 19:50:28,2024-01-04 20:42:28,52,completed,19,50,3,0,0,0,1,1,4,1
258,UP80KB6155,car,C5,2024-01-04 19:11:43,2024-01-04 20:31:43,80,completed,19,11,3,0,0,0,1,1,4,0
259,UP80RU2307,car,C6,2024-01-04 19:05:49,2024-01-04 20:32:49,87,completed,19,5,3,0,0,0,1,1,4,0
260,UP80JX5526,bike,B3,2024-01-04 19:09:24,2024-01-04 20:13:24,64,completed,19,9,3,0,0,0,1,1,4,1
261,UP80FA6168,bike,B5,2024-01-04 19:09:47,2024-01-04 20:26:47,77,completed,19,9,3,0,0,0,1,1,4,1
262,UP80GR6977,car,C7,2024-01-04 19:19:28,2024-01-04 20:50:28,91,completed,19,19,3,0,0,0,1,1,4,0
263,UP80GQ7543,car,C8,2024-01-04 19:06:08,2024-01-04 19:59:08,53,completed,19,6,3,0,0,0,1,1,4,0
264,UP80SW1916,bike,B1,2024-01-04 20:26:06,2024-01-04 21:51:06,85,completed,20,26,3,0,0,0,0,1,4,1
265,UP80QE5010,car,C4,2024-01-04 20:35:05,2024-01-04 22:39:05,124,completed,20,35,3,0,0,0,0,1,4,0
266,UP80DV5978,car,C5,2024-01-04 20:26:24,2024-01-04 22:21:24,115,completed,20,26,3,0,0,0,0,1,4,0
267,UP80PL1158,car,C1,2024-01-04 20:57:35,2024-01-04 22:35:35,98,completed,20,57,3,0,0,0,0,1,4,0
268,UP80SS2169,bike,B2,2024-01-04 21:24:10,2024-01-04 22:32:10,68,completed,21,24,3,0,0,0,0,1,4,1
269,UP80CC6635,car,C3,2024-01-04 21:17:31,2024-01-04 22:38:31,81,completed,21,17,3,0,0,0,0,1,4,0
270,UP80WW7227,car,C2,2024-01-04 22:30:50,2024-01-05 00:46:50,136,completed,22,30,3,0,0,0,0,1,4,0
271,UP80ZU9317,car,C5,2024-01-04 22:15:46,2024-01-04 23:42:46,87,completed,22,15,3,0,0,0,0,1,4,0
272,UP80FM8517,bike,B1,2024-01-04 22:08:19,2024-01-04 23:04:19,56,completed,22,8,3,0,0,0,0,1,4,1
273,UP80DK4598,car,C1,2024-01-04 23:21:53,2024-01-05 00:41:53,80,completed,23,21,3,0,0,0,0,1,4,0
274,UP80BH6925,bike,B1,2024-01-05 04:19:21,2024-01-05 05:43:21,84,completed,4,19,4,0,0,0,0,1,5,1
275,UP80LL5557,car,C1,2024-01-05 06:33:30,2024-01-05 07:35:30,62,completed,6,33,4,0,0,0,0,1,5,0
276,UP80VA3615,car,C2,2024-01-05 07:20:04,2024-01-05 13:55:04,395,completed,7,20,4,0,1,0,0,1,5,0
277,UP80LL5557,car,C3,2024-01-05 07:01:54,2024-01-05 12:45:54,344,completed,7,1,4,0,1,0,0,1,5,0
278,UP80UU6573,car,C1,2024-01-05 08:47:15,2024-01-05 14:14:15,327,completed,8,47,4,0,1,0,0,1,5,0
279,UP80NC1771,car,C4,2024-01-05 08:10:21,2024-01-05 14:16:21,366,completed,8,10,4,0,1,0,0,1,5,0
280,UP80GQ7543,car,C5,2024-01-05 08:11:11,2024-01-05 15:11:11,420,completed,8,11,4,0,1,0,0,1,5,0
281,UP80XJ3584,car,C6,2024-01-05 08:25:01,2024-01-05 13:24:01,299,completed,8,25,4,0,1,0,0,1,5,0
282,UP80GR6977,car,C7,2024-01-05 08:00:45,2024-01-05 14:19:45,379,completed,8,0,4,0,1,0,0,1,5,0
283,UP80FX6413,bike,B1,2024-01-05 08:48:45,2024-01-05 11:12:45,144,completed,8,48,4,0,1,0,0,1,5,1
284,UP80NZ7201,car,C8,2024-01-05 09:34:11,2024-01-05 14:43:11,309,completed,9,34,4,0,1,0,0,1,5,0
285,UP80VL2040,car,C9,2024-01-05 09:29:07,2024-01-05 14:04:07,275,completed,9,29,4,0,1,0,0,1,5,0
286,UP80AT5315,car,C10,2024-01-05 09:38:24,2024-01-05 15:23:24,345,completed,9,38,4,0,1,0,0,1,5,0
287,UP80NC1771,car,C11,2024-01-05 10:07:22,2024-01-05 11:12:22,65,completed,10,7,4,0,0,0,0,1,5,0
288,UP80XW5889,car,C12,2024-01-05 10:45:51,2024-01-05 11:55:51,70,completed,10,45,4,0,0,0,0,1,5,0
289,UP80QE5010,car,C13,2024-01-05 10:37:05,2024-01-05 13:02:05,145,completed,10,37,4,0,0,0,0,1,5,0
290,UP80KQ8668,bike,B2,2024-01-05 11:11:23,2024-01-05 12:40:23,89,completed,11,11,4,0,0,0,0,1,5,1
291,UP80CL8433,car,C11,2024-01-05 11:24:26,2024-01-05 13:04:26,100,completed,11,24,4,0,0,0,0,1,5,0
292,UP80QV8527,car,C12,2024-01-05 12:40:34,2024-01-05 13:48:34,68,completed,12,40,4,0,0,1,0,1,5,0
293,UP80SJ3547,car,C14,2024-01-05 12:35:10,2024-01-05 13:49:10,74,completed,12,35,4,0,0,1,0,1,5,0
294,UP80YY1009,car,C15,2024-01-05 12:39:03,2024-01-05 14:14:03,95,completed,12,39,4,0,0,1,0,1,5,0
295,UP80KB6155,car,C16,2024-01-05 12:31:08,2024-01-05 13:54:08,83,completed,12,31,4,0,0,1,0,1,5,0
296,UP80PS1750,bike,B1,2024-01-05 12:05:36,2024-01-05 12:45:36,40,completed,12,5,4,0,0,1,0,1,5,1
297,UP80CA6111,bike,B1,2024-01-05 13:18:10,2024-01-05 14:01:10,43,completed,13,18,4,0,0,1,0,1,5,1
298,UP80VA3615,car,C3,2024-01-05 13:35:32,2024-01-05 14:00:32,25,completed,13,35,4,0,0,1,0,1,5,0
299,UP80FA6168,bike,B2,2024-01-05 13:17:49,2024-01-05 13:37:49,20,completed,13,17,4,0,0,1,0,1,5,1
300,UP80BH6925,bike,B2,2024-01-05 13:48:46,2024-01-05 14:26:46,38,completed,13,48,4,0,0,1,0,1,5,1
301,UP80CF4986,bike,B3,2024-01-05 13:27:06,2024-01-05 14:12:06,45,completed,13,27,4,0,0,1,0,1,5,1
302,UP80PT9928,car,C6,2024-01-05 13:02:28,2024-01-05 13:45:28,43,completed,13,2,4,0,0,1,0,1,5,0
303,UP80LP3441,bike,B1,2024-01-05 14:28:55,2024-01-05 15:49:55,81,completed,14,28,4,0,0,0,0,1,5,1
304,UP80XW5889,car,C1,2024-01-05 14:47:37,2024-01-05 16:21:37,94,completed,14,47,4,0,0,0,0,1,5,0
305,UP80SJ3547,car,C2,2024-01-05 14:40:27,2024-01-05 16:55:27,135,completed,14,40,4,0,0,0,0,1,5,0
306,UP80SC9797,car,C3,2024-01-05 14:51:03,2024-01-05 15:39:03,48,completed,14,51,4,0,0,0,0,1,5,0
307,UP80QE5010,car,C4,2024-01-05 14:17:38,2024-01-05 16:49:38,152,completed,14,17,4,0,0,0,0,1,5,0
308,UP80RD8564,car,C6,2024-01-05 14:36:17,2024-01-05 16:31:17,115,completed,14,36,4,0,0,0,0,1,5,0
309,UP80LY8973,car,C3,2024-01-05 15:57:43,2024-01-05 19:05:43,188,completed,15,57,4,0,0,0,0,1,5,0
310,UP80CF4986,bike,B1,2024-01-05 15:58:03,2024-01-05 17:02:03,64,completed,15,58,4,0,0,0,0,1,5,1
311,UP80CY3442,car,C5,2024-01-05 15:08:44,2024-01-05 17:29:44,141,completed,15,8,4,0,0,0,0,1,5,0
312,UP80DB8784,car,C7,2024-01-05 15:15:48,2024-01-05 17:43:48,148,completed,15,15,4,0,0,0,0,1,5,0
313,UP80GR6977,car,C8,2024-01-05 15:31:09,2024-01-05 17:04:09,93,completed,15,31,4,0,0,0,0,1,5,0
314,UP80SL4824,bike,B2,2024-01-05 16:04:40,2024-01-05 17:01:40,57,completed,16,4,4,0,0,0,0,1,5,1
315,UP80GR6977,car,C9,2024-01-05 16:05:25,2024-01-05 17:37:25,92,completed,16,5,4,0,0,0,0,1,5,0
316,UP80RA5506,car,C1,2024-01-05 16:29:31,2024-01-05 17:11:31,42,completed,16,29,4,0,0,0,0,1,5,0
317,UP80BT2790,bike,B3,2024-01-05 16:55:49,2024-01-05 18:06:49,71,completed,16,55,4,0,0,0,0,1,5,1
318,UP80FN1434,bike,B4,2024-01-05 16:42:44,2024-01-05 17:29:44,47,completed,16,42,4,0,0,0,0,1,5,1
319,UP80GQ7543,car,C2,2024-01-05 16:50:34,2024-01-05 19:11:34,141,completed,16,50,4,0,0,0,0,1,5,0
320,UP80UU6573,car,C1,2024-01-05 17:20:53,2024-01-05 18:18:53,58,completed,17,20,4,0,0,0,1,1,5,0
321,UP80VL2040,car,C4,2024-01-05 17:36:08,2024-01-05 19:21:08,105,completed,17,36,4,0,0,0,1,1,5,0
322,UP80NC1771,car,C5,2024-01-05 17:48:03,2024-01-05 18:16:03,28,completed,17,48,4,0,0,0,1,1,5,0
323,UP80BB4853,bike,B1,2024-01-05 17:01:07,2024-01-05 18:15:07,74,completed,17,1,4,0,0,0,1,1,5,1
324,UP80YU5673,bike,B2,2024-01-05 17:27:12,2024-01-05 18:42:12,75,completed,17,27,4,0,0,0,1,1,5,1
325,UP80GR6977,car,C6,2024-01-05 17:56:41,2024-01-05 19:49:41,113,completed,17,56,4,0,0,0,1,1,5,0
326,UP80CC6635,car,C7,2024-01-05 17:05:23,2024-01-05 18:50:23,105,completed,17,5,4,0,0,0,1,1,5,0
327,UP80PS1750,bike,B4,2024-01-05 17:03:25,2024-01-05 18:08:25,65,completed,17,3,4,0,0,0,1,1,5,1
328,UP80FN1434,bike,B5,2024-01-05 17:06:00,2024-01-05 18:25:00,79,completed,17,6,4,0,0,0,1,1,5,1
329,UP80JZ3266,car,C8,2024-01-05 17:08:37,2024-01-05 19:24:37,136,completed,17,8,4,0,0,0,1,1,5,0
330,UP80LV9702,bike,B1,2024-01-05 18:52:07,2024-01-05 20:09:07,77,completed,18,52,4,0,0,0,1,1,5,1
331,UP80PS1750,bike,B2,2024-01-05 18:44:08,2024-01-05 19:28:08,44,completed,18,44,4,0,0,0,1,1,5,1
332,UP80SS2169,bike,B3,2024-01-05 18:06:06,2024-01-05 19:48:06,102,completed,18,6,4,0,0,0,1,1,5,1
333,UP80GB4929,car,C1,2024-01-05 18:08:24,2024-01-05 20:08:24,120,completed,18,8,4,0,0,0,1,1,5,0
334,UP80CL8433,car,C5,2024-01-05 18:43:09,2024-01-05 19:42:09,59,completed,18,43,4,0,0,0,1,1,5,0
335,UP80JZ3266,car,C7,2024-01-05 18:00:39,2024-01-05 19:17:39,77,completed,18,0,4,0,0,0,1,1,5,0
336,UP80HF2419,bike,B4,2024-01-05 18:47:09,2024-01-05 20:15:09,88,completed,18,47,4,0,0,0,1,1,5,1
337,UP80SZ2612,car,C9,2024-01-05 18:43:28,2024-01-05 20:26:28,103,completed,18,43,4,0,0,0,1,1,5,0
338,UP80TH6067,bike,B5,2024-01-05 18:07:37,2024-01-05 19:13:37,66,completed,18,7,4,0,0,0,1,1,5,1
339,UP80CY3442,car,C10,2024-01-05 18:27:20,2024-01-05 19:54:20,87,completed,18,27,4,0,0,0,1,1,5,0
340,UP80ZU9317,car,C2,2024-01-05 19:35:38,2024-01-05 21:17:38,102,completed,19,35,4,0,0,0,1,1,5,0
341,UP80CM2133,car,C1,2024-01-05 20:18:49,2024-01-05 22:51:49,153,completed,20,18,4,0,0,0,0,1,5,0
342,UP80KQ8668,bike,B1,2024-01-05 20:19:13,2024-01-05 21:04:13,45,completed,20,19,4,0,0,0,0,1,5,1
343,UP80QA2535,bike,B2,2024-01-05 20:12:47,2024-01-05 21:36:47,84,completed,20,12,4,0,0,0,0,1,5,1
344,UP80RU2307,car,C3,2024-01-05 21:15:31,2024-01-05 22:05:31,50,completed,21,15,4,0,0,0,0,1,5,0
345,UP80NZ1188,bike,B1,2024-01-05 21:31:40,2024-01-05 22:48:40,77,completed,21,31,4,0,0,0,0,1,5,1
346,UP80KB6155,car,C2,2024-01-05 21:23:59,2024-01-05 23:18:59,115,completed,21,23,4,0,0,0,0,1,5,0
347,UP80FA6168,bike,B2,2024-01-05 21:55:53,2024-01-05 22:55:53,60,completed,21,55,4,0,0,0,0,1,5,1
348,UP80AT5315,car,C4,2024-01-05 21:30:49,2024-01-05 23:22:49,112,completed,21,30,4,0,0,0,0,1,5,0
349,UP80SX2424,car,C5,2024-01-05 21:04:00,2024-01-06 00:30:00,206,completed,21,4,4,0,0,0,0,1,5,0
350,UP80KQ8668,bike,B3,2024-01-05 22:25:32,2024-01-05 23:11:32,46,completed,22,25,4,0,0,0,0,1,5,1
351,UP80FM8517,bike,B1,2024-01-05 22:49:26,2024-01-06 00:30:26,101,completed,22,49,4,0,0,0,0,1,5,1
352,UP80ZN3060,car,C1,2024-01-06 08:56:07,2024-01-06 14:26:07,330,completed,8,56,5,1,1,0,0,1,6,0
353,UP80WW7227,car,C2,2024-01-06 09:27:17,2024-01-06 13:36:17,249,completed,9,27,5,1,1,0,0,1,6,0
354,UP80VL2040,car,C3,2024-01-06 09:29:32,2024-01-06 14:24:32,295,completed,9,29,5,1,1,0,0,1,6,0
355,UP80LL5557,car,C4,2024-01-06 10:10:23,2024-01-06 12:14:23,124,completed,10,10,5,1,0,0,0,1,6,0
356,UP80RA5506,car,C5,2024-01-06 10:47:32,2024-01-06 11:53:32,66,completed,10,47,5,1,0,0,0,1,6,0
357,UP80FU2674,car,C6,2024-01-06 10:30:23,2024-01-06 12:27:23,117,completed,10,30,5,1,0,0,0,1,6,0
358,UP80CF4986,bike,B1,2024-01-06 10:51:58,2024-01-06 12:45:58,114,completed,10,51,5,1,0,0,0,1,6,1
359,UP80QE5010,car,C7,2024-01-06 11:20:15,2024-01-06 13:00:15,100,completed,11,20,5,1,0,0,0,1,6,0
360,UP80FK5915,car,C4,2024-01-06 12:32:43,2024-01-06 13:25:43,53,completed,12,32,5,1,0,1,0,1,6,0
361,UP80BF8953,car,C5,2024-01-06 12:33:02,2024-01-06 14:02:02,89,completed,12,33,5,1,0,1,0,1,6,0
362,UP80NC1771,car,C6,2024-01-06 13:19:20,2024-01-06 13:41:20,22,completed,13,19,5,1,0,1,0,1,6,0
363,UP80SS2169,bike,B1,2024-01-06 13:12:18,2024-01-06 13:49:18,37,completed,13,12,5,1,0,1,0,1,6,1
364,UP80QU4697,car,C1,2024-01-06 14:31:49,2024-01-06 16:06:49,95,completed,14,31,5,1,0,0,0,1,6,0
365,UP80RA5506,car,C2,2024-01-06 14:48:50,2024-01-06 16:45:50,117,completed,14,48,5,1,0,0,0,1,6,0
366,UP80RA5506,car,C3,2024-01-06 15:40:53,2024-01-06 17:45:53,125,completed,15,40,5,1,0,0,0,1,6,0
367,UP80SS2169,bike,B1,2024-01-06 15:00:48,2024-01-06 16:19:48,79,completed,15,0,5,1,0,0,0,1,6,1
368,UP80PP6138,bike,B1,2024-01-06 16:31:03,2024-01-06 18:03:03,92,completed,16,31,5,1,0,0,0,1,6,1
369,UP80FH7211,car,C1,2024-01-06 16:05:02,2024-01-06 16:46:02,41,completed,16,5,5,1,0,0,0,1,6,0
370,UP80KQ8668,bike,B2,2024-01-06 17:47:05,2024-01-06 19:04:05,77,completed,17,47,5,1,0,0,1,1,6,1
371,UP80CL8433,car,C1,2024-01-06 17:52:25,2024-01-06 19:30:25,98,completed,17,52,5,1,0,0,1,1,6,0
372,UP80DB8784,car,C2,2024-01-06 18:18:16,2024-01-06 20:02:16,104,completed,18,18,5,1,0,0,1,1,6,0
373,UP80GR6977,car,C3,2024-01-06 18:47:20,2024-01-06 20:00:20,73,completed,18,47,5,1,0,0,1,1,6,0
374,UP80LL5557,car,C4,2024-01-06 18:49:37,2024-01-06 20:52:37,123,completed,18,49,5,1,0,0,1,1,6,0
375,UP80SC9797,car,C5,2024-01-06 18:29:20,2024-01-06 19:19:20,50,completed,18,29,5,1,0,0,1,1,6,0
376,UP80BT2790,bike,B1,2024-01-06 18:29:16,2024-01-06 19:51:16,82,completed,18,29,5,1,0,0,1,1,6,1
377,UP80BB5786,car,C6,2024-01-06 18:43:19,2024-01-06 19:59:19,76,completed,18,43,5,1,0,0,1,1,6,0
378,UP80PE7211,car,C7,2024-01-06 18:09:05,2024-01-06 19:15:05,66,completed,18,9,5,1,0,0,1,1,6,0
379,UP80QV8527,car,C8,2024-01-06 18:03:43,2024-01-06 19:48:43,105,completed,18,3,5,1,0,0,1,1,6,0
380,UP80NC1771,car,C1,2024-01-06 19:47:35,2024-01-06 20:58:35,71,completed,19,47,5,1,0,0,1,1,6,0
381,UP80QA2535,bike,B2,2024-01-06 19:50:08,2024-01-06 21:12:08,82,completed,19,50,5,1,0,0,1,1,6,1
382,UP80PT9928,car,C5,2024-01-06 19:52:25,2024-01-06 20:06:25,14,completed,19,52,5,1,0,0,1,1,6,0
383,UP80FF2290,car,C7,2024-01-06 19:16:58,2024-01-06 21:01:58,105,completed,19,16,5,1,0,0,1,1,6,0
384,UP80DK4598,car,C8,2024-01-06 19:51:08,2024-01-06 20:58:08,67,completed,19,51,5,1,0,0,1,1,6,0
385,UP80CL8433,car,C1,2024-01-06 21:29:03,2024-01-06 22:24:03,55,completed,21,29,5,1,0,0,0,1,6,0
386,UP80QV8527,car,C1,2024-01-07 08:51:24,2024-01-07 13:58:24,307,completed,8,51,6,1,1,0,0,1,7,0
387,UP80BB5786,car,C2,2024-01-07 08:37:20,2024-01-07 13:40:20,303,completed,8,37,6,1,1,0,0,1,7,0
388,UP80CL8433,car,C3,2024-01-07 08:22:36,2024-01-07 15:57:36,455,completed,8,22,6,1,1,0,0,1,7,0
389,UP80MG8956,car,C4,2024-01-07 08:53:51,2024-01-07 12:44:51,231,completed,8,53,6,1,1,0,0,1,7,0
390,UP80FD2679,bike,B1,2024-01-07 09:03:14,2024-01-07 12:32:14,209,completed,9,3,6,1,1,0,0,1,7,1
391,UP80LP5956,bike,B2,2024-01-07 10:00:21,2024-01-07 11:03:21,63,completed,10,0,6,1,0,0,0,1,7,1
392,UP80AS1964,car,C5,2024-01-07 10:51:54,2024-01-07 11:51:54,60,completed,10,51,6,1,0,0,0,1,7,0
393,UP80LP3441,bike,B2,2024-01-07 11:37:45,2024-01-07 13:00:45,83,completed,11,37,6,1,0,0,0,1,7,1
394,UP80PJ6419,bike,B3,2024-01-07 11:04:23,2024-01-07 12:25:23,81,completed,11,4,6,1,0,0,0,1,7,1
395,UP80SJ3547,car,C6,2024-01-07 11:06:21,2024-01-07 13:47:21,161,completed,11,6,6,1,0,0,0,1,7,0
396,UP80QV8527,car,C7,2024-01-07 11:40:31,2024-01-07 13:28:31,108,completed,11,40,6,1,0,0,0,1,7,0
397,UP80HF2419,bike,B4,2024-01-07 11:35:44,2024-01-07 12:48:44,73,completed,11,35,6,1,0,0,0,1,7,1
398,UP80DJ5374,bike,B5,2024-01-07 11:11:24,2024-01-07 11:54:24,43,completed,11,11,6,1,0,0,0,1,7,1
399,UP80KT2245,car,C4,2024-01-07 12:46:00,2024-01-07 12:56:00,10,completed,12,46,6,1,0,1,0,1,7,0
400,UP80XW5889,car,C5,2024-01-07 12:02:11,2024-01-07 13:21:11,79,completed,12,2,6,1,0,1,0,1,7,0
401,UP80PP6138,bike,B1,2024-01-07 12:36:06,2024-01-07 13:11:06,35,completed,12,36,6,1,0,1,0,1,7,1
402,UP80PT9928,car,C8,2024-01-07 12:20:10,2024-01-07 13:28:10,68,completed,12,20,6,1,0,1,0,1,7,0
403,UP80GT1027,car,C9,2024-01-07 12:42:40,2024-01-07 13:18:40,36,completed,12,42,6,1,0,1,0,1,7,0
404,UP80LL5557,car,C4,2024-01-07 13:04:22,2024-01-07 14:08:22,64,completed,13,4,6,1,0,1,0,1,7,0
405,UP80DD9830,car,C10,2024-01-07 13:03:24,2024-01-07 14:33:24,90,completed,13,3,6,1,0,1,0,1,7,0
406,UP80LL5557,car,C1,2024-01-07 14:24:22,2024-01-07 16:11:22,107,completed,14,24,6,1,0,0,0,1,7,0
407,UP80PS1750,bike,B1,2024-01-07 14:50:55,2024-01-07 16:13:55,83,completed,14,50,6,1,0,0,0,1,7,1
408,UP80LL5557,car,C2,2024-01-07 15:18:01,2024-01-07 16:55:01,97,completed,15,18,6,1,0,0,0,1,7,0
409,UP80FN1434,bike,B2,2024-01-07 15:10:56,2024-01-07 15:27:56,17,completed,15,10,6,1,0,0,0,1,7,1
410,UP80CA5658,bike,B1,2024-01-07 16:38:39,2024-01-07 17:20:39,42,completed,16,38,6,1,0,0,0,1,7,1
411,UP80GQ7543,car,C1,2024-01-07 16:41:10,2024-01-07 18:22:10,101,completed,16,41,6,1,0,0,0,1,7,0
412,UP80SC9797,car,C3,2024-01-07 16:12:26,2024-01-07 18:01:26,109,completed,16,12,6,1,0,0,0,1,7,0
413,UP80QA2535,bike,B2,2024-01-07 16:18:19,2024-01-07 17:03:19,45,completed,16,18,6,1,0,0,0,1,7,1
414,UP80PT9928,car,C2,2024-01-07 17:03:23,2024-01-07 18:35:23,92,completed,17,3,6,1,0,0,1,1,7,0
415,UP80NZ7201,car,C4,2024-01-07 17:42:40,2024-01-07 19:23:40,101,completed,17,42,6,1,0,0,1,1,7,0
416,UP80HW5573,bike,B1,2024-01-07 17:05:30,2024-01-07 18:30:30,85,completed,17,5,6,1,0,0,1,1,7,1
